-5.000000E-04, -18.693465
-4.999800E-04, -14.472360
-4.999600E-04, -16.080400
-4.999400E-04, -16.080400
-4.999200E-04, -16.080400
-4.999000E-04, -15.075375
-4.998800E-04, -16.080400
-4.998600E-04, -16.080400
-4.998400E-04, -16.080400
-4.998200E-04, -16.080400
-4.998000E-04, 12.261305
-4.997800E-04, 12.261305
-4.997600E-04, 12.261305
-4.997400E-04, 12.261305
-4.997200E-04, 12.261305
-4.997000E-04, 12.462310
-4.996800E-04, 12.462310
-4.996600E-04, 12.462310
-4.996400E-04, 12.060300
-4.996200E-04, 12.261305
-4.996000E-04, 12.261305
-4.995800E-04, 12.462310
-4.995600E-04, 12.261305
-4.995400E-04, 12.462310
-4.995200E-04, 12.462310
-4.995000E-04, 12.663315
-4.994800E-04, 12.462310
-4.994600E-04, 12.261305
-4.994400E-04, 12.462310
-4.994200E-04, 12.462310
-4.994000E-04, 12.462310
-4.993800E-04, 12.462310
-4.993600E-04, 12.462310
-4.993400E-04, 12.462310
-4.993200E-04, 12.462310
-4.993000E-04, 12.462310
-4.992800E-04, 12.261305
-4.992600E-04, 12.663315
-4.992400E-04, 12.261305
-4.992200E-04, 12.462310
-4.992000E-04, 12.462310
-4.991800E-04, 12.261305
-4.991600E-04, 12.462310
-4.991400E-04, 12.462310
-4.991200E-04, 12.261305
-4.991000E-04, 12.261305
-4.990800E-04, 12.462310
-4.990600E-04, 12.462310
-4.990400E-04, 12.462310
-4.990200E-04, 12.261305
-4.990000E-04, 12.462310
-4.989800E-04, 12.462310
-4.989600E-04, 12.462310
-4.989400E-04, 12.462310
-4.989200E-04, 12.261305
-4.989000E-04, 12.261305
-4.988800E-04, 12.261305
-4.988600E-04, 12.261305
-4.988400E-04, 12.462310
-4.988200E-04, 12.261305
-4.988000E-04, 12.261305
-4.987800E-04, 12.261305
-4.987600E-04, 12.060300
-4.987400E-04, 12.261305
-4.987200E-04, 12.060300
-4.987000E-04, 12.261305
-4.986800E-04, 12.261305
-4.986600E-04, 12.462310
-4.986400E-04, 12.261305
-4.986200E-04, 12.261305
-4.986000E-04, 12.060300
-4.985800E-04, 12.060300
-4.985600E-04, 12.060300
-4.985400E-04, 12.261305
-4.985200E-04, 12.261305
-4.985000E-04, 12.261305
-4.984800E-04, 12.261305
-4.984600E-04, 12.261305
-4.984400E-04, 12.261305
-4.984200E-04, 12.261305
-4.984000E-04, 12.060300
-4.983800E-04, 12.261305
-4.983600E-04, 12.462310
-4.983400E-04, 12.261305
-4.983200E-04, 12.060300
-4.983000E-04, 12.060300
-4.982800E-04, 12.261305
-4.982600E-04, 12.060300
-4.982400E-04, 12.261305
-4.982200E-04, 12.261305
-4.982000E-04, 12.060300
-4.981800E-04, 12.060300
-4.981600E-04, 12.261305
-4.981400E-04, 12.462310
-4.981200E-04, 11.859295
-4.981000E-04, 12.462310
-4.980800E-04, 12.462310
-4.980600E-04, 12.462310
-4.980400E-04, 12.261305
-4.980200E-04, 12.261305
-4.980000E-04, 12.261305
-4.979800E-04, 12.261305
-4.979600E-04, 12.462310
-4.979400E-04, 12.462310
-4.979200E-04, 12.462310
-4.979000E-04, 12.462310
-4.978800E-04, 12.462310
-4.978600E-04, 12.462310
-4.978400E-04, 12.261305
-4.978200E-04, 12.261305
-4.978000E-04, 12.261305
-4.977800E-04, 12.462310
-4.977600E-04, 12.261305
-4.977400E-04, 12.462310
-4.977200E-04, 12.462310
-4.977000E-04, 12.261305
-4.976800E-04, 12.261305
-4.976600E-04, 12.261305
-4.976400E-04, 12.261305
-4.976200E-04, 12.462310
-4.976000E-04, 12.462310
-4.975800E-04, 12.462310
-4.975600E-04, 12.261305
-4.975400E-04, 12.060300
-4.975200E-04, 12.261305
-4.975000E-04, 12.261305
-4.974800E-04, 12.261305
-4.974600E-04, 12.462310
-4.974400E-04, 12.261305
-4.974200E-04, 12.261305
-4.974000E-04, 12.261305
-4.973800E-04, 12.462310
-4.973600E-04, 12.261305
-4.973400E-04, 12.261305
-4.973200E-04, 12.060300
-4.973000E-04, 12.261305
-4.972800E-04, 12.060300
-4.972600E-04, 12.261305
-4.972400E-04, 12.261305
-4.972200E-04, 12.261305
-4.972000E-04, 12.261305
-4.971800E-04, 12.261305
-4.971600E-04, 12.060300
-4.971400E-04, 12.261305
-4.971200E-04, 12.060300
-4.971000E-04, 12.261305
-4.970800E-04, 12.060300
-4.970600E-04, 12.060300
-4.970400E-04, 11.859295
-4.970200E-04, 12.261305
-4.970000E-04, 12.261305
-4.969800E-04, 11.859295
-4.969600E-04, 11.859295
-4.969400E-04, 12.060300
-4.969200E-04, 11.859295
-4.969000E-04, 12.060300
-4.968800E-04, 12.060300
-4.968600E-04, 12.060300
-4.968400E-04, 11.859295
-4.968200E-04, 12.060300
-4.968000E-04, 11.859295
-4.967800E-04, 12.060300
-4.967600E-04, 12.060300
-4.967400E-04, 11.859295
-4.967200E-04, 12.060300
-4.967000E-04, 12.060300
-4.966800E-04, 12.060300
-4.966600E-04, 12.261305
-4.966400E-04, 12.060300
-4.966200E-04, 12.060300
-4.966000E-04, 12.060300
-4.965800E-04, 12.060300
-4.965600E-04, 11.859295
-4.965400E-04, 12.060300
-4.965200E-04, 12.060300
-4.965000E-04, 11.859295
-4.964800E-04, 12.060300
-4.964600E-04, 12.261305
-4.964400E-04, 12.060300
-4.964200E-04, 12.060300
-4.964000E-04, 12.060300
-4.963800E-04, 11.859295
-4.963600E-04, 11.859295
-4.963400E-04, 12.261305
-4.963200E-04, 12.060300
-4.963000E-04, 12.261305
-4.962800E-04, 12.261305
-4.962600E-04, 12.060300
-4.962400E-04, 12.060300
-4.962200E-04, 11.859295
-4.962000E-04, 12.261305
-4.961800E-04, 12.060300
-4.961600E-04, 12.060300
-4.961400E-04, 12.261305
-4.961200E-04, 11.859295
-4.961000E-04, 11.859295
-4.960800E-04, 12.060300
-4.960600E-04, 11.859295
-4.960400E-04, 12.060300
-4.960200E-04, 12.060300
-4.960000E-04, 11.859295
-4.959800E-04, 11.859295
-4.959600E-04, 12.060300
-4.959400E-04, 12.060300
-4.959200E-04, 11.658290
-4.959000E-04, 11.859295
-4.958800E-04, 11.859295
-4.958600E-04, 12.060300
-4.958400E-04, 12.060300
-4.958200E-04, 11.859295
-4.958000E-04, 11.859295
-4.957800E-04, 11.859295
-4.957600E-04, 11.658290
-4.957400E-04, 11.859295
-4.957200E-04, 11.859295
-4.957000E-04, 12.060300
-4.956800E-04, 11.859295
-4.956600E-04, 11.859295
-4.956400E-04, 11.859295
-4.956200E-04, 11.658290
-4.956000E-04, 11.859295
-4.955800E-04, 11.859295
-4.955600E-04, 11.859295
-4.955400E-04, 11.859295
-4.955200E-04, 11.658290
-4.955000E-04, 11.859295
-4.954800E-04, 11.859295
-4.954600E-04, 11.859295
-4.954400E-04, 11.859295
-4.954200E-04, 11.859295
-4.954000E-04, 11.859295
-4.953800E-04, 11.658290
-4.953600E-04, 11.859295
-4.953400E-04, 11.859295
-4.953200E-04, 11.859295
-4.953000E-04, 11.658290
-4.952800E-04, 11.859295
-4.952600E-04, 11.859295
-4.952400E-04, 12.060300
-4.952200E-04, 11.859295
-4.952000E-04, 11.859295
-4.951800E-04, 11.658290
-4.951600E-04, 12.060300
-4.951400E-04, 11.658290
-4.951200E-04, 11.859295
-4.951000E-04, 11.859295
-4.950800E-04, 11.859295
-4.950600E-04, 12.060300
-4.950400E-04, 11.859295
-4.950200E-04, 11.859295
-4.950000E-04, 11.658290
-4.949800E-04, 11.859295
-4.949600E-04, 11.859295
-4.949400E-04, 11.859295
-4.949200E-04, 11.859295
-4.949000E-04, 12.060300
-4.948800E-04, 11.658290
-4.948600E-04, 11.859295
-4.948400E-04, 11.658290
-4.948200E-04, 11.859295
-4.948000E-04, 11.859295
-4.947800E-04, 11.859295
-4.947600E-04, 11.658290
-4.947400E-04, 12.060300
-4.947200E-04, 11.658290
-4.947000E-04, 11.859295
-4.946800E-04, 11.658290
-4.946600E-04, 11.859295
-4.946400E-04, 11.658290
-4.946200E-04, 11.658290
-4.946000E-04, 11.658290
-4.945800E-04, 11.859295
-4.945600E-04, 11.658290
-4.945400E-04, 11.859295
-4.945200E-04, 11.859295
-4.945000E-04, 11.658290
-4.944800E-04, 11.256280
-4.944600E-04, 11.457285
-4.944400E-04, 11.658290
-4.944200E-04, 11.658290
-4.944000E-04, 11.658290
-4.943800E-04, 11.658290
-4.943600E-04, 11.658290
-4.943400E-04, 11.658290
-4.943200E-04, 11.658290
-4.943000E-04, 11.256280
-4.942800E-04, 11.457285
-4.942600E-04, 11.457285
-4.942400E-04, 11.658290
-4.942200E-04, 11.658290
-4.942000E-04, 11.457285
-4.941800E-04, 11.457285
-4.941600E-04, 11.457285
-4.941400E-04, 11.457285
-4.941200E-04, 11.457285
-4.941000E-04, 11.658290
-4.940800E-04, 11.658290
-4.940600E-04, 11.658290
-4.940400E-04, 11.658290
-4.940200E-04, 11.658290
-4.940000E-04, 11.457285
-4.939800E-04, 11.457285
-4.939600E-04, 11.457285
-4.939400E-04, 11.256280
-4.939200E-04, 11.457285
-4.939000E-04, 11.457285
-4.938800E-04, 11.256280
-4.938600E-04, 11.457285
-4.938400E-04, 11.658290
-4.938200E-04, 11.457285
-4.938000E-04, 11.457285
-4.937800E-04, 11.256280
-4.937600E-04, 11.457285
-4.937400E-04, 11.457285
-4.937200E-04, 11.457285
-4.937000E-04, 11.658290
-4.936800E-04, 11.658290
-4.936600E-04, 11.457285
-4.936400E-04, 11.457285
-4.936200E-04, 11.658290
-4.936000E-04, 11.859295
-4.935800E-04, 11.658290
-4.935600E-04, 11.457285
-4.935400E-04, 11.457285
-4.935200E-04, 11.457285
-4.935000E-04, 11.256280
-4.934800E-04, 11.457285
-4.934600E-04, 11.658290
-4.934400E-04, 11.457285
-4.934200E-04, 11.658290
-4.934000E-04, 11.457285
-4.933800E-04, 11.457285
-4.933600E-04, 11.457285
-4.933400E-04, 11.457285
-4.933200E-04, 11.658290
-4.933000E-04, 11.658290
-4.932800E-04, 11.457285
-4.932600E-04, 11.457285
-4.932400E-04, 11.256280
-4.932200E-04, 11.457285
-4.932000E-04, 11.457285
-4.931800E-04, 11.457285
-4.931600E-04, 11.457285
-4.931400E-04, 11.256280
-4.931200E-04, 11.457285
-4.931000E-04, 11.457285
-4.930800E-04, 11.457285
-4.930600E-04, 11.457285
-4.930400E-04, 11.256280
-4.930200E-04, 11.256280
-4.930000E-04, 11.457285
-4.929800E-04, 11.457285
-4.929600E-04, 11.256280
-4.929400E-04, 11.256280
-4.929200E-04, 11.457285
-4.929000E-04, 11.457285
-4.928800E-04, 11.457285
-4.928600E-04, 11.457285
-4.928400E-04, 11.256280
-4.928200E-04, 11.457285
-4.928000E-04, 11.457285
-4.927800E-04, 11.256280
-4.927600E-04, 11.256280
-4.927400E-04, 11.457285
-4.927200E-04, 11.256280
-4.927000E-04, 11.256280
-4.926800E-04, 11.457285
